RUN_DT,STN_CD,STN_CD_NM, ABRD_PRNB , GOFF_PRNB 
20200103,3900683,진영, 764 , 709 
20200103,3900685,창원, 852 , 952 
20200103,3900686,마산," 1,836 "," 1,776 "
20200103,3900687,중리, 101 , 89 
20200103,3900689,함안, 76 , 57 
20200103,3900690,군북, 97 , 128 
20200103,3900694,반성, 37 , 49 
20200103,3900699,진주," 1,083 ", 961 
20200103,3900701,완사, 6 , 6 
20200103,3900703,북천, 9 , 11 
20200103,3900705,횡천, 19 , 20 
20200103,3900706,하동, 95 , 57 
20200103,3900707,진상, 97 , 23 
20200103,3900710,광양, 30 , 31 
20200103,3900714,벌교, 25 , 32 
20200103,3900715,조성, 16 , 13 
20200103,3900716,예당, 25 , 13 
20200103,3900717,득량, 26 , 14 
20200103,3900718,보성, 104 , 83 
20200103,3900720,명봉, 4 , 9 
20200103,3900722,이양, 2 , 4 
20200103,3900725,능주, 9 , 5 
20200103,3900727,화순, 43 , 50 
20200103,3900730,효천, 28 , 30 
20200103,3900731,서광주, 21 , 27 
20200103,3900883,광명," 15,567 "," 15,943 "
20200103,3900884,천안아산," 11,755 "," 10,212 "
20200103,3900894,김천구미," 3,362 "," 2,735 "
20200103,3900895,신경주," 1,912 "," 1,937 "
20200103,3900896,울산," 7,144 "," 6,489 "
20200103,3900898,상봉, 593 , 693 
20200103,3900901,진례, 4 , 4 
20200103,3900902,창원중앙," 3,791 "," 3,001 "
20200103,3900927,인천공항T1, 295 , 644 
20200103,3901026,공주, 269 , 203 
20200103,3901040,포항," 4,448 "," 4,153 "
20200103,3901057,횡성, 311 , 316 
20200103,3901058,둔내, 145 , 223 
20200103,3901059,평창, 390 , 435 
20200103,3901060,진부, 552 , 683 
20200103,3901063,인천공항T2, 120 , 258 
20200103,3901065,월포, 25 , 27 
20200103,3901066,장사, 19 , 14 
20200103,3901067,강구, 59 , 30 
20200103,3901068,영덕, 209 , 189 
20200104,0000924,송도교, 1 , 1 
20200104,3900023,서울," 51,811 "," 51,642 "
20200104,3900025,용산," 27,451 "," 27,122 "
20200104,3900030,영등포," 14,260 "," 14,459 "
20200104,3900039,안양, 394 , 349 
20200104,3900047,수원," 19,747 "," 18,684 "
20200104,3900052,오산, 120 , 124 
20200104,3900055,서정리, 23 , 28 
20200104,3900057,평택," 8,544 "," 7,827 "
20200104,3900058,성환, 26 , 31 
20200104,3900061,천안," 8,365 "," 8,855 "
20200104,3900063,전의, 136 , 146 
20200104,3900066,조치원," 4,557 "," 4,324 "
20200104,3900068,부강, 147 , 122 
20200104,3900070,신탄진," 2,148 "," 1,876 "
20200104,3900073,대전," 22,986 "," 23,071 "
20200104,3900075,옥천, 694 , 606 
20200104,3900076,이원, 28 , 23 
20200104,3900078,심천, 21 , 23 
20200104,3900080,영동," 2,006 "," 2,010 "
20200104,3900081,황간, 106 , 132 
20200104,3900082,추풍령, 23 , 34 
20200104,3900085,김천," 3,015 "," 3,283 "
20200104,3900088,구미," 7,949 "," 7,946 "
20200104,3900089,사곡, 37 , 57 
20200104,3900090,약목, 97 , 160 
20200104,3900091,왜관," 2,632 "," 2,558 "
20200104,3900093,신동, 12 , 5 
20200104,3900095,대구," 8,834 "," 8,696 "
20200104,3900096,동대구," 29,175 "," 30,307 "
20200104,3900099,경산," 3,428 "," 3,158 "
20200104,3900101,남성현, 10 , 16 
20200104,3900102,청도," 1,256 "," 1,318 "
20200104,3900104,상동, 89 , 88 
20200104,3900105,밀양," 3,327 "," 3,609 "
20200104,3900107,삼랑진, 456 , 480 
20200104,3900108,원동, 68 , 96 
20200104,3900109,물금," 1,411 "," 1,224 "
20200104,3900110,화명, 228 , 164 
20200104,3900111,구포," 4,872 "," 4,960 "
20200104,3900112,사상, 71 , 74 
20200104,3900114,부산," 23,523 "," 24,539 "
20200104,3900122,덕소, 44 , 32 
20200104,3900130,양평," 1,689 "," 1,715 "
20200104,3900132,용문, 385 , 408 
20200104,3900133,지평, 41 , 30 
20200104,3900134,석불, 2 , 1 
20200104,3900135,일신, 5 , 13 
20200104,3900136,매곡, 16 , 10 
20200104,3900137,양동, 187 , 214 
20200104,3900138,삼산, 11 , 10 
20200104,3900140,동화, 40 , 33 
20200104,3900141,만종," 1,474 "," 1,389 "
20200104,3900142,원주," 2,065 "," 2,009 "
20200104,3900144,반곡, 56 , 40 
20200104,3900148,신림, 15 , 38 
20200104,3900153,제천," 2,132 "," 2,098 "
20200104,3900157,단양, 218 , 215 
20200104,3900160,희방사, 1 , 46 
20200104,3900161,풍기, 244 , 198 
20200104,3900164,영주, 860 , 859 
20200104,3900172,안동, 705 , 731 
20200104,3900177,의성, 150 , 135 
20200104,3900179,탑리, 26 , 27 
20200104,3900181,화본, 23 , 24 
20200104,3900184,신녕, 5 , 6 
20200104,3900186,북영천, 8 , 5 
20200104,3900187,영천," 1,288 "," 1,214 "
20200104,3900191,건천, 9 , 9 
20200104,3900194,서경주, 273 , 293 
20200104,3900195,서대전," 6,766 "," 6,810 "
20200104,3900199,계룡, 876 , 940 
20200104,3900202,연산, 39 , 43 
20200104,3900204,논산," 2,077 "," 2,135 "
20200104,3900206,강경, 320 , 390 
20200104,3900208,함열, 111 , 185 
20200104,3900211,익산," 8,491 "," 8,474 "
20200104,3900214,김제, 700 , 828 
20200104,3900216,신태인, 186 , 160 
20200104,3900218,정읍," 1,630 "," 1,745 "
20200104,3900221,백양사, 74 , 82 
20200104,3900224,장성, 391 , 373 
20200104,3900229,광주송정," 7,465 "," 7,544 "
20200104,3900231,나주," 1,104 ", 988 
20200104,3900233,다시, 3 , 5 
20200104,3900235,함평, 111 , 117 
20200104,3900236,무안, 10 , 15 
20200104,3900237,몽탄, 18 , 27 
20200104,3900239,일로, 49 , 50 
20200104,3900240,임성리, 5 , 1 
20200104,3900242,목포," 2,603 "," 2,952 "
20200104,3900245,삼례, 155 , 129 
20200104,3900248,전주," 5,412 "," 5,725 "
20200104,3900253,임실, 111 , 99 
20200104,3900256,오수, 78 , 114 
20200104,3900259,남원," 1,048 "," 1,223 "
20200104,3900263,곡성, 281 , 335 
20200104,3900265,구례구, 271 , 265 
20200104,3900271,순천," 4,122 "," 4,129 "
20200104,3900276,여천," 1,145 ", 971 
20200104,3900279,여수엑스포," 2,799 "," 3,328 "
20200104,3900280,오송," 7,648 "," 6,999 "
20200104,3900281,청주, 758 , 815 
20200104,3900282,오근장, 370 , 356 
20200104,3900283,청주공항, 99 , 130 
20200104,3900285,증평, 321 , 231 
20200104,3900288,음성, 154 , 128 
20200104,3900290,주덕, 97 , 89 
20200104,3900292,충주, 676 , 638 
20200104,3900295,삼탄, 2 , 2 
20200104,3900320,아산," 1,301 "," 1,153 "
20200104,3900322,온양온천," 1,374 "," 1,274 "
20200104,3900324,도고온천, 110 , 152 
20200104,3900327,신례원, 236 , 216 
20200104,3900328,예산, 989 ," 1,080 "
20200104,3900330,삽교, 400 , 351 
20200104,3900332,홍성," 1,483 "," 1,505 "
20200104,3900334,광천, 468 , 483 
20200104,3900336,청소, 13 , 20 
20200104,3900338,대천," 1,574 "," 1,737 "
20200104,3900341,웅천, 203 , 205 
20200104,3900343,판교, 66 , 57 
20200104,3900345,서천, 438 , 423 
20200104,3900346,장항, 176 , 183 
20200104,3900348,군산, 697 , 909 
20200104,3900351,대야, 13 , 13 
20200104,3900361,행신," 2,748 "," 2,650 "
20200104,3900385,옥수, 55 , 45 
20200104,3900387,왕십리, 237 , 228 
20200104,3900388,청량리," 11,596 "," 11,216 "
20200104,3900426,평내호평," 1,408 "," 1,286 "
20200104,3900427,마석, 1 , 1 
20200104,3900429,청평, 515 , 558 
20200104,3900431,가평," 1,208 "," 1,457 "
20200104,3900433,백양리, 38 , 63 
20200104,3900434,강촌, 128 , 159 
20200104,3900436,남춘천," 3,493 "," 3,517 "
20200104,3900437,춘천," 2,793 "," 2,922 "
20200104,3900507,옥산, 23 , 23 
20200104,3900508,청리, 10 , 9 
20200104,3900509,상주, 155 , 167 
20200104,3900512,함창, 9 , 14 
20200104,3900513,점촌, 140 , 124 
20200104,3900515,용궁, 27 , 23 
20200104,3900516,개포, 23 , 3 
20200104,3900519,예천, 63 , 57 
20200104,3900538,극락강, 23 , 18 
20200104,3900539,광주, 668 , 687 
20200104,3900552,봉화, 43 , 49 
20200104,3900556,춘양, 37 , 30 
20200104,3900558,임기, 3 , 1 
20200104,3900559,현동, 1 , 2 
20200104,3900560,분천," 1,695 "," 1,663 "
20200104,3900561,양원, 4 , 16 
20200104,3900562,승부, 138 , 101 
20200104,3900563,석포, 23 , 23 
20200104,3900565,철암, 536 , 549 
20200104,3900567,동백산, 36 , 84 
20200104,3900572,도계, 132 , 98 
20200104,3900576,신기, 2 , 3 
20200104,3900580,동해, 205 , 214 
20200104,3900581,묵호, 346 , 281 
20200104,3900585,정동진," 1,120 "," 1,034 "
20200104,3900587,강릉," 6,623 "," 6,896 "
20200104,3900590,정선, 28 , 27 
20200104,3900591,나전, 5 , - 
20200104,3900592,아우라지, 14 , 19 
20200104,3900601,쌍룡, 4 , 3 
20200104,3900604,영월, 342 , 205 
20200104,3900608,예미, 55 , 65 
20200104,3900611,민둥산, 47 , 81 
20200104,3900612,사북, 201 , 233 
20200104,3900613,고한, 84 , 98 
20200104,3900615,태백, 467 , 457 
20200104,3900621,부전," 2,174 "," 2,310 "
20200104,3900627,센텀, 375 , 376 
20200104,3900629,신해운대, 724 , 875 
20200104,3900631,기장, 465 , 447 
20200104,3900633,좌천, 202 , 167 
20200104,3900636,남창, 664 , 582 
20200104,3900637,덕하, 147 , 123 
20200104,3900639,태화강," 2,434 "," 2,276 "
20200104,3900641,호계," 1,363 "," 1,207 "
20200104,3900645,불국사, 185 , 228 
20200104,3900647,경주," 1,316 "," 1,409 "
20200104,3900651,안강, 32 , 45 
20200104,3900672,하양, 804 , 755 
20200104,3900682,한림정, 11 , 26 
20200104,3900683,진영, 761 , 718 
20200104,3900685,창원, 898 , 960 
20200104,3900686,마산," 1,625 "," 1,706 "
20200104,3900687,중리, 86 , 82 
20200104,3900689,함안, 72 , 73 
20200104,3900690,군북, 135 , 85 
20200104,3900694,반성, 38 , 36 
20200104,3900699,진주, 937 , 956 
20200104,3900701,완사, 5 , 11 
20200104,3900703,북천, 20 , 22 
20200104,3900705,횡천, 13 , 20 
20200104,3900706,하동, 117 , 142 
20200104,3900707,진상, 22 , 28 
20200104,3900710,광양, 56 , 46 
20200104,3900714,벌교, 38 , 39 
20200104,3900715,조성, 8 , 6 
20200104,3900716,예당, 8 , 10 
20200104,3900717,득량, 21 , 18 
20200104,3900718,보성, 105 , 93 
20200104,3900720,명봉, 4 , 1 
20200104,3900722,이양, 10 , 9 
20200104,3900725,능주, 6 , 5 
20200104,3900727,화순, 29 , 23 
20200104,3900730,효천, 47 , 23 
20200104,3900731,서광주, 18 , 26 
20200104,3900883,광명," 15,096 "," 13,805 "
20200104,3900884,천안아산," 9,454 "," 8,797 "
20200104,3900894,김천구미," 2,494 "," 2,379 "
20200104,3900895,신경주," 1,696 "," 1,864 "
20200104,3900896,울산," 6,109 "," 6,240 "
20200104,3900898,상봉, 734 , 672 
20200104,3900901,진례, 8 , 5 
20200104,3900902,창원중앙," 3,092 "," 3,009 "
20200104,3900927,인천공항T1, 285 , 681 
20200104,3901026,공주, 236 , 227 
20200104,3901040,포항," 3,975 "," 4,254 "
20200104,3901057,횡성, 294 , 292 
20200104,3901058,둔내, 192 , 209 
20200104,3901059,평창, 385 , 469 
20200104,3901060,진부, 671 , 692 
20200104,3901063,인천공항T2, 120 , 192 
20200104,3901065,월포, 37 , 24 
20200104,3901066,장사, 15 , 23 
20200104,3901067,강구, 62 , 41 
20200104,3901068,영덕, 187 , 184 
20200105,3900023,서울," 44,426 "," 51,119 "
20200105,3900025,용산," 22,372 "," 25,421 "
20200105,3900030,영등포," 12,223 "," 13,150 "
20200105,3900039,안양, 401 , 328 
20200105,3900047,수원," 16,194 "," 17,762 "
20200105,3900052,오산, 120 , 130 
20200105,3900055,서정리, 18 , 25 
20200105,3900057,평택," 6,546 "," 8,097 "
20200105,3900058,성환, 34 , 45 
20200105,3900061,천안," 6,892 "," 6,970 "
20200105,3900063,전의, 117 , 148 
20200105,3900066,조치원," 3,910 "," 4,660 "
20200105,3900068,부강, 125 , 204 
20200105,3900070,신탄진," 1,807 "," 2,061 "
20200105,3900073,대전," 20,813 "," 21,788 "
20200105,3900075,옥천, 595 , 587 
20200105,3900076,이원, 24 , 21 
20200105,3900077,지탄, 1 , - 
20200105,3900078,심천, 15 , 13 
20200105,3900080,영동," 1,793 "," 1,821 "
20200105,3900081,황간, 146 , 97 
20200105,3900082,추풍령, 47 , 32 
20200105,3900085,김천," 2,887 "," 2,777 "
20200105,3900088,구미," 7,026 "," 7,511 "
20200105,3900089,사곡, 37 , 83 
20200105,3900090,약목, 79 , 129 
20200105,3900091,왜관," 2,173 "," 2,255 "
20200105,3900093,신동, 15 , 3 
20200105,3900095,대구," 7,450 "," 6,897 "
20200105,3900096,동대구," 30,764 "," 27,496 "
20200105,3900099,경산," 3,121 "," 3,222 "
20200105,3900101,남성현, 21 , 6 
20200105,3900102,청도," 1,242 "," 1,160 "
20200105,3900104,상동, 141 , 97 
20200105,3900105,밀양," 3,207 "," 2,852 "
20200105,3900107,삼랑진, 406 , 424 
20200105,3900108,원동, 111 , 92 
20200105,3900109,물금," 1,183 "," 1,198 "
20200105,3900110,화명, 226 , 179 
20200105,3900111,구포," 5,175 "," 5,019 "
20200105,3900112,사상, 84 , 65 
20200105,3900114,부산," 28,225 "," 19,819 "
20200105,3900122,덕소, 45 , 51 
20200105,3900130,양평," 1,523 "," 1,355 "
20200105,3900132,용문, 417 , 364 
20200105,3900133,지평, 36 , 35 
20200105,3900135,일신, 14 , 7 
20200105,3900136,매곡, 19 , 10 
20200105,3900137,양동, 157 , 170 
20200105,3900138,삼산, 4 , 2 
20200105,3900140,동화, 32 , 32 
20200105,3900141,만종," 1,176 "," 1,183 "
20200105,3900142,원주," 1,945 "," 1,700 "
20200105,3900144,반곡, 39 , 77 
20200105,3900148,신림, 23 , 18 
20200105,3900153,제천," 2,220 "," 1,963 "
20200105,3900157,단양, 222 , 192 
20200105,3900160,희방사, 9 , 8 
20200105,3900161,풍기, 219 , 284 
20200105,3900164,영주, 860 , 689 
20200105,3900172,안동, 763 , 648 
20200105,3900177,의성, 130 , 132 
20200105,3900179,탑리, 33 , 25 
20200105,3900181,화본, 14 , 2 
20200105,3900184,신녕, 3 , 5 
20200105,3900186,북영천, 14 , 11 
20200105,3900187,영천," 1,179 "," 1,321 "
20200105,3900191,건천, 11 , 10 
20200105,3900194,서경주, 256 , 232 
20200105,3900195,서대전," 6,206 "," 5,337 "
20200105,3900199,계룡, 865 , 921 
20200105,3900202,연산, 57 , 39 
20200105,3900204,논산," 1,746 "," 1,803 "
20200105,3900206,강경, 331 , 266 
20200105,3900208,함열, 161 , 110 
20200105,3900211,익산," 7,807 "," 7,760 "
20200105,3900214,김제, 746 , 691 
20200105,3900216,신태인, 162 , 138 
20200105,3900218,정읍," 1,749 "," 1,487 "
20200105,3900221,백양사, 81 , 54 
20200105,3900224,장성, 401 , 433 
20200105,3900229,광주송정," 7,857 "," 6,726 "
20200105,3900231,나주," 1,191 "," 1,426 "
20200105,3900233,다시, 3 , 11 
20200105,3900235,함평, 103 , 103 
20200105,3900236,무안, 12 , 14 
20200105,3900237,몽탄, 28 , 16 
20200105,3900239,일로, 68 , 54 
20200105,3900240,임성리, 1 , - 
20200105,3900242,목포," 3,058 "," 2,520 "
20200105,3900245,삼례, 167 , 167 
20200105,3900248,전주," 5,025 "," 4,191 "
20200105,3900253,임실, 96 , 122 
20200105,3900256,오수, 155 , 107 
20200105,3900259,남원," 1,138 ", 979 
20200105,3900263,곡성, 340 , 296 
20200105,3900265,구례구, 300 , 223 
20200105,3900271,순천," 4,172 "," 3,505 "
20200105,3900276,여천," 1,125 "," 1,284 "
20200105,3900279,여수엑스포," 3,427 "," 1,937 "
20200105,3900280,오송," 6,646 "," 8,484 "
20200105,3900281,청주, 366 , 374 
20200105,3900282,오근장, 428 , 474 
20200105,3900283,청주공항, 121 , 145 
20200105,3900285,증평, 306 , 383 
20200105,3900288,음성, 185 , 238 
20200105,3900290,주덕, 89 , 121 
20200105,3900292,충주, 807 , 700 
20200105,3900320,아산," 1,164 "," 1,085 "
20200105,3900322,온양온천," 1,071 "," 1,067 "
20200105,3900324,도고온천, 122 , 70 
20200105,3900327,신례원, 180 , 177 
20200105,3900328,예산, 873 , 822 
20200105,3900330,삽교, 407 , 420 
20200105,3900332,홍성," 1,364 "," 1,349 "
20200105,3900334,광천, 472 , 413 
20200105,3900336,청소, 19 , 19 
20200105,3900338,대천," 1,641 "," 1,203 "
20200105,3900341,웅천, 213 , 177 
20200105,3900343,판교, 85 , 58 
20200105,3900345,서천, 371 , 374 
20200105,3900346,장항, 214 , 193 
20200105,3900348,군산, 755 , 642 
20200105,3900351,대야, 7 , 15 
20200105,3900361,행신," 2,774 "," 3,015 "
20200105,3900385,옥수, 53 , 70 
20200105,3900387,왕십리, 156 , 287 
20200105,3900388,청량리," 8,541 "," 10,816 "
20200105,3900426,평내호평," 1,027 ", 972 
20200105,3900427,마석, 1 , 1 
20200105,3900429,청평, 427 , 367 
20200105,3900431,가평," 1,117 ", 946 
20200105,3900433,백양리, 26 , 35 
20200105,3900434,강촌, 115 , 74 
20200105,3900436,남춘천," 3,224 "," 2,584 "
20200105,3900437,춘천," 2,413 "," 2,176 "
20200105,3900507,옥산, 25 , 26 
20200105,3900508,청리, 14 , 12 
20200105,3900509,상주, 145 , 128 
20200105,3900512,함창, 16 , 20 
20200105,3900513,점촌, 112 , 109 
20200105,3900515,용궁, 7 , 8 
20200105,3900516,개포, 22 , 4 
20200105,3900519,예천, 50 , 63 
20200105,3900538,극락강, 25 , 19 
20200105,3900539,광주, 732 , 630 
20200105,3900552,봉화, 77 , 58 
20200105,3900556,춘양, 44 , 40 
20200105,3900559,현동, 1 , 2 
20200105,3900560,분천, 555 , 519 
20200105,3900561,양원, 3 , 4 
20200105,3900562,승부, 139 , 40 
20200105,3900563,석포, 16 , 28 
20200105,3900565,철암, 475 , 547 
20200105,3900567,동백산, 54 , 92 
20200105,3900572,도계, 93 , 122 
20200105,3900576,신기, 3 , - 
20200105,3900580,동해, 245 , 204 
20200105,3900581,묵호, 314 , 277 
20200105,3900585,정동진, 687 , 498 
20200105,3900587,강릉," 6,987 "," 4,642 "
20200105,3900588,별어곡, - , 2 
20200105,3900589,선평, 1 , - 
20200105,3900590,정선, 23 , 27 
20200105,3900592,아우라지, 16 , 18 
20200105,3900601,쌍룡, 7 , 4 
20200105,3900604,영월, 272 , 176 
20200105,3900608,예미, 40 , 42 
20200105,3900611,민둥산, 49 , 98 
20200105,3900612,사북, 231 , 216 
20200105,3900613,고한, 110 , 144 
20200105,3900615,태백, 353 , 492 
20200105,3900621,부전," 1,985 "," 2,131 "
20200105,3900627,센텀, 327 , 315 
20200105,3900629,신해운대, 714 , 652 
20200105,3900631,기장, 465 , 405 
20200105,3900633,좌천, 154 , 183 
20200105,3900636,남창, 467 , 519 
20200105,3900637,덕하, 133 , 134 
20200105,3900639,태화강," 2,105 "," 2,175 "
20200105,3900641,호계," 1,061 "," 1,094 "
20200105,3900645,불국사, 225 , 236 
20200105,3900647,경주," 1,374 "," 1,267 "
20200105,3900651,안강, 25 , 31 
20200105,3900672,하양, 802 , 929 
20200105,3900682,한림정, 14 , 7 
20200105,3900683,진영, 886 , 844 
20200105,3900685,창원," 1,018 ", 940 
20200105,3900686,마산," 1,851 "," 1,687 "
20200105,3900687,중리, 99 , 62 
20200105,3900689,함안, 69 , 78 
20200105,3900690,군북, 56 , 114 
20200105,3900694,반성, 50 , 20 
20200105,3900699,진주, 978 , 874 
20200105,3900701,완사, 6 , 2 
20200105,3900703,북천, 22 , 16 
20200105,3900705,횡천, 20 , 24 
20200105,3900706,하동, 96 , 94 
20200105,3900707,진상, 13 , 89 
20200105,3900710,광양, 42 , 58 
20200105,3900714,벌교, 22 , 23 
20200105,3900715,조성, 17 , 4 
20200105,3900716,예당, 12 , 20 
20200105,3900717,득량, 15 , 11 
20200105,3900718,보성, 99 , 74 
20200105,3900720,명봉, 5 , 2 
20200105,3900722,이양, 6 , 5 
20200105,3900725,능주, 11 , 10 
20200105,3900727,화순, 22 , 23 
20200105,3900730,효천, 30 , 23 
20200105,3900731,서광주, 21 , 20 
20200105,3900883,광명," 13,953 "," 16,351 "
20200105,3900884,천안아산," 7,853 "," 10,060 "
20200105,3900894,김천구미," 2,453 "," 2,710 "
20200105,3900895,신경주," 2,427 "," 1,501 "
20200105,3900896,울산," 6,738 "," 7,048 "
20200105,3900898,상봉, 587 , 793 
